1330-1730-1803,安司盾,USB,,0,1410942822
1330-1730-1804,安司盾,USB,,0,1410942822
1330-1730-1805,安司盾,USB,,0,1410942822
1330-1730-1806,安司盾,USB,,0,1410942822
1330-1730-1807,安司盾,USB,,0,1410942822
1330-1730-1808,安司盾,USB,,0,1410942822
1330-1730-1809,安司盾,USB,,0,1410942822
1330-1730-1810,安司盾,USB,,0,1410942822
1330-1730-1811,安司盾,USB,,0,1410942822
1330-1730-1812,安司盾,USB,,0,1410942822
1330-1730-1813,安司盾,USB,,0,1410942822
1330-1730-1814,安司盾,USB,,0,1410942822
1330-1730-1815,安司盾,USB,,0,1410942822
1330-1730-1816,安司盾,USB,,0,1410942822
1330-1730-1817,安司盾,USB,,0,1410942822
1330-1730-1818,安司盾,USB,,0,1410942822
1330-1730-1819,安司盾,USB,,0,1410942822
1330-1730-1820,安司盾,USB,,0,1410942822
1330-1730-1821,安司盾,USB,,0,1410942822
1330-1730-1822,安司盾,USB,,0,1410942822
1330-1730-1823,安司盾,USB,,0,1410942822
1330-1730-1824,安司盾,USB,,0,1410942822
1330-1730-1825,安司盾,USB,,0,1410942822
1330-1730-1826,安司盾,USB,,0,1410942822
1330-1730-1827,安司盾,USB,,0,1410942822
1330-1730-1828,安司盾,USB,,0,1410942822
1330-1730-1829,安司盾,USB,,0,1410942822
1330-1730-1830,安司盾,USB,,0,1410942822
1330-1730-1831,安司盾,USB,,0,1410942822
1330-1730-1832,安司盾,USB,,0,1410942822
1330-1730-1833,安司盾,USB,,0,1410942822
1330-1730-1834,安司盾,USB,,0,1410942822
1330-1730-1835,安司盾,USB,,0,1410942822
1330-1730-1836,安司盾,USB,,0,1410942822
1330-1730-1837,安司盾,USB,,0,1410942822
1330-1730-1838,安司盾,USB,,0,1410942822
1330-1730-1839,安司盾,USB,,0,1410942822
1330-1730-1840,安司盾,USB,,0,1410942822
1330-1730-1841,安司盾,USB,,0,1410942822
1330-1730-1842,安司盾,USB,,0,1410942822
1330-1730-1843,安司盾,USB,,0,1410942822
1330-1730-1844,安司盾,USB,,0,1410942822
1330-1730-1845,安司盾,USB,,0,1410942822
1330-1730-1846,安司盾,USB,,0,1410942822
1330-1730-1847,安司盾,USB,,0,1410942822
1330-1730-1848,安司盾,USB,,0,1410942822
1330-1730-1849,安司盾,USB,,0,1410942822
1330-1730-1850,安司盾,USB,,0,1410942822
1330-1730-1851,安司盾,USB,,0,1410942822
1330-1730-1852,安司盾,USB,,0,1410942822
1330-1730-1853,安司盾,USB,,0,1410942822
1330-1730-1854,安司盾,USB,,0,1410942822
1330-1730-1855,安司盾,USB,,0,1410942822
1330-1730-1856,安司盾,USB,,0,1410942822
1330-1730-1857,安司盾,USB,,0,1410942822
1330-1730-1858,安司盾,USB,,0,1410942822
1330-1730-1859,安司盾,USB,,0,1410942822
1330-1730-1860,安司盾,USB,,0,1410942822
1330-1730-1861,安司盾,USB,,0,1410942822
1330-1730-1862,安司盾,USB,,0,1410942822
1330-1730-1863,安司盾,USB,,0,1410942822
1330-1730-1864,安司盾,USB,,0,1410942822
1330-1730-1865,安司盾,USB,,0,1410942822
1330-1730-1866,安司盾,USB,,0,1410942822
1330-1730-1867,安司盾,USB,,0,1410942822
1330-1730-1868,安司盾,USB,,0,1410942822
1330-1730-1869,安司盾,USB,,0,1410942822
1330-1730-1870,安司盾,USB,,0,1410942822
1330-1730-1871,安司盾,USB,,0,1410942822
1330-1730-1872,安司盾,USB,,0,1410942822
1330-1730-1873,安司盾,USB,,0,1410942822
1330-1730-1874,安司盾,USB,,0,1410942822
1330-1730-1875,安司盾,USB,,0,1410942822
1330-1730-1876,安司盾,USB,,0,1410942822
1330-1730-1877,安司盾,USB,,0,1410942822
1330-1730-1878,安司盾,USB,,0,1410942822
1330-1730-1879,安司盾,USB,,0,1410942822
1330-1730-1880,安司盾,USB,,0,1410942822
1330-1730-1881,安司盾,USB,,0,1410942822
1330-1730-1882,安司盾,USB,,0,1410942822
1330-1730-1883,安司盾,USB,,0,1410942822
1330-1730-1884,安司盾,USB,,0,1410942822
1330-1730-1885,安司盾,USB,,0,1410942822
1330-1730-1886,安司盾,USB,,0,1410942822
1330-1730-1887,安司盾,USB,,0,1410942822
1330-1730-1888,安司盾,USB,,0,1410942822
1330-1730-1889,安司盾,USB,,0,1410942822
1330-1730-1890,安司盾,USB,,0,1410942822
1330-1730-1891,安司盾,USB,,0,1410942822
1330-1730-1892,安司盾,USB,,0,1410942822
1330-1730-1893,安司盾,USB,,0,1410942822
1330-1730-1894,安司盾,USB,,0,1410942822
1330-1730-1895,安司盾,USB,,0,1410942822
1330-1730-1896,安司盾,USB,,0,1410942822
1330-1730-1897,安司盾,USB,,0,1410942822
1330-1730-1898,安司盾,USB,,0,1410942822
1330-1730-1899,安司盾,USB,,0,1410942822
1330-1730-1900,安司盾,USB,,0,1410942822
1330-1730-1901,安司盾,USB,,0,1410942822
1330-1730-1902,安司盾,USB,,0,1410942822
1330-1730-1903,安司盾,USB,,0,1410942822
1330-1730-1904,安司盾,USB,,0,1410942822
1330-1730-1905,安司盾,USB,,0,1410942822
1330-1730-1906,安司盾,USB,,0,1410942822
1330-1730-1907,安司盾,USB,,0,1410942822
1330-1730-1908,安司盾,USB,,0,1410942822
1330-1730-1909,安司盾,USB,,0,1410942822
1330-1730-1910,安司盾,USB,,0,1410942822
1330-1730-1911,安司盾,USB,,0,1410942822
1330-1730-1912,安司盾,USB,,0,1410942822
1330-1730-1913,安司盾,USB,,0,1410942822
1330-1730-1914,安司盾,USB,,0,1410942822
1330-1730-1915,安司盾,USB,,0,1410942822
1330-1730-1916,安司盾,USB,,0,1410942822
1330-1730-1917,安司盾,USB,,0,1410942822
1330-1730-1918,安司盾,USB,,0,1410942822
1330-1730-1919,安司盾,USB,,0,1410942822
1330-1730-1920,安司盾,USB,,0,1410942822
1330-1730-1921,安司盾,USB,,0,1410942822
1330-1730-1922,安司盾,USB,,0,1410942822
1330-1730-1923,安司盾,USB,,0,1410942822
1330-1730-1924,安司盾,USB,,0,1410942822
1330-1730-1925,安司盾,USB,,0,1410942822
1330-1730-1926,安司盾,USB,,0,1410942822
1330-1730-1927,安司盾,USB,,0,1410942822
1330-1730-1928,安司盾,USB,,0,1410942822
1330-1730-1929,安司盾,USB,,0,1410942822
1330-1730-1930,安司盾,USB,,0,1410942822
1330-1730-1931,安司盾,USB,,0,1410942822
1330-1730-1932,安司盾,USB,,0,1410942822
1330-1730-1933,安司盾,USB,,0,1410942822
1330-1730-1934,安司盾,USB,,0,1410942822
1330-1730-1935,安司盾,USB,,0,1410942822
1330-1730-1936,安司盾,USB,,0,1410942822
1330-1730-1937,安司盾,USB,,0,1410942822
1330-1730-1938,安司盾,USB,,0,1410942822
1330-1730-1939,安司盾,USB,,0,1410942822
1330-1730-1940,安司盾,USB,,0,1410942822
1330-1730-1941,安司盾,USB,,0,1410942822
1330-1730-1942,安司盾,USB,,0,1410942822
1330-1730-1943,安司盾,USB,,0,1410942822
1330-1730-1944,安司盾,USB,,0,1410942822
1330-1730-1945,安司盾,USB,,0,1410942822
1330-1730-1946,安司盾,USB,,0,1410942822
1330-1730-1947,安司盾,USB,,0,1410942822
1330-1730-1948,安司盾,USB,,0,1410942822
1330-1730-1949,安司盾,USB,,0,1410942822
1330-1730-1950,安司盾,USB,,0,1410942822
1330-1730-1951,安司盾,USB,,0,1410942822
1330-1730-1952,安司盾,USB,,0,1410942822
1330-1730-1953,安司盾,USB,,0,1410942822
1330-1730-1954,安司盾,USB,,0,1410942822
1330-1730-1955,安司盾,USB,,0,1410942822
1330-1730-1956,安司盾,USB,,0,1410942822
1330-1730-1957,安司盾,USB,,0,1410942822
1330-1730-1958,安司盾,USB,,0,1410942822
1330-1730-1959,安司盾,USB,,0,1410942822
1330-1730-1960,安司盾,USB,,0,1410942822
1330-1730-1961,安司盾,USB,,0,1410942822
1330-1730-1962,安司盾,USB,,0,1410942822
1330-1730-1963,安司盾,USB,,0,1410942822
1330-1730-1964,安司盾,USB,,0,1410942822
1330-1730-1965,安司盾,USB,,0,1410942822
1330-1730-1966,安司盾,USB,,0,1410942822
1330-1730-1967,安司盾,USB,,0,1410942822
1330-1730-1968,安司盾,USB,,0,1410942822
1330-1730-1969,安司盾,USB,,0,1410942822
1330-1730-1970,安司盾,USB,,0,1410942822
1330-1730-1971,安司盾,USB,,0,1410942822
1330-1730-1972,安司盾,USB,,0,1410942822
1330-1730-1973,安司盾,USB,,0,1410942822
1330-1730-1974,安司盾,USB,,0,1410942822
1330-1730-1975,安司盾,USB,,0,1410942822
1330-1730-1976,安司盾,USB,,0,1410942822
1330-1730-1977,安司盾,USB,,0,1410942822
1330-1730-1978,安司盾,USB,,0,1410942822
1330-1730-1979,安司盾,USB,,0,1410942822
1330-1730-1980,安司盾,USB,,0,1410942822
1330-1730-1981,安司盾,USB,,0,1410942822
1330-1730-1982,安司盾,USB,,0,1410942822
1330-1730-1983,安司盾,USB,,0,1410942822
1330-1730-1984,安司盾,USB,,0,1410942822
1330-1730-1985,安司盾,USB,,0,1410942822
1330-1730-1986,安司盾,USB,,0,1410942822
1330-1730-1987,安司盾,USB,,0,1410942822
1330-1730-1988,安司盾,USB,,0,1410942822
1330-1730-1989,安司盾,USB,,0,1410942822
1330-1730-1990,安司盾,USB,,0,1410942822
1330-1730-1991,安司盾,USB,,0,1410942822
1330-1730-1992,安司盾,USB,,0,1410942822
1330-1730-1993,安司盾,USB,,0,1410942822
1330-1730-1994,安司盾,USB,,0,1410942822
1330-1730-1995,安司盾,USB,,0,1410942822
1330-1730-1996,安司盾,USB,,0,1410942822
1330-1730-1997,安司盾,USB,,0,1410942822
1330-1730-1998,安司盾,USB,,0,1410942822
1330-1730-1999,安司盾,USB,,0,1410942822
1330-1730-2000,安司盾,USB,,0,1410942822
1330-1730-2001,安司盾,USB,,0,1410942822
1330-1730-2002,安司盾,USB,,0,1410942822
1330-1730-2003,安司盾,USB,,0,1410942822
1330-1730-2004,安司盾,USB,,0,1410942822
1330-1730-2005,安司盾,USB,,0,1410942822
1330-1730-2006,安司盾,USB,,0,1410942822
1330-1730-2007,安司盾,USB,,0,1410942822
1330-1730-2008,安司盾,USB,,0,1410942822
1330-1730-2009,安司盾,USB,,0,1410942822
1330-1730-2010,安司盾,USB,,0,1410942822
1330-1730-2011,安司盾,USB,,0,1410942822
1330-1730-2012,安司盾,USB,,0,1410942822
1330-1730-2013,安司盾,USB,,0,1410942822
1330-1730-2014,安司盾,USB,,0,1410942822
1330-1730-2015,安司盾,USB,,0,1410942822
1330-1730-2016,安司盾,USB,,0,1410942822
1330-1730-2017,安司盾,USB,,0,1410942822
1330-1730-2018,安司盾,USB,,0,1410942822
1330-1730-2019,安司盾,USB,,0,1410942822
1330-1730-2020,安司盾,USB,,0,1410942822
1330-1730-2021,安司盾,USB,,0,1410942822
1330-1730-2022,安司盾,USB,,0,1410942822
1330-1730-2023,安司盾,USB,,0,1410942822
1330-1730-2024,安司盾,USB,,0,1410942822
1330-1730-2025,安司盾,USB,,0,1410942822
1330-1730-2026,安司盾,USB,,0,1410942822
1330-1730-2027,安司盾,USB,,0,1410942822
1330-1730-2028,安司盾,USB,,0,1410942822
1330-1730-2029,安司盾,USB,,0,1410942822
1330-1730-2030,安司盾,USB,,0,1410942822
1330-1730-2031,安司盾,USB,,0,1410942822
1330-1730-2032,安司盾,USB,,0,1410942822
1330-1730-2033,安司盾,USB,,0,1410942822
1330-1730-2034,安司盾,USB,,0,1410942822
1330-1730-2035,安司盾,USB,,0,1410942822
1330-1730-2036,安司盾,USB,,0,1410942822
1330-1730-2037,安司盾,USB,,0,1410942822
1330-1730-2038,安司盾,USB,,0,1410942822
1330-1730-2039,安司盾,USB,,0,1410942822
1330-1730-2040,安司盾,USB,,0,1410942822
1330-1730-2041,安司盾,USB,,0,1410942822
1330-1730-2042,安司盾,USB,,0,1410942822
1330-1730-2043,安司盾,USB,,0,1410942822
1330-1730-2044,安司盾,USB,,0,1410942822
1330-1730-2045,安司盾,USB,,0,1410942822
1330-1730-2046,安司盾,USB,,0,1410942822
1330-1730-2047,安司盾,USB,,0,1410942822
1330-1730-2048,安司盾,USB,,0,1410942822
1330-1730-2049,安司盾,USB,,0,1410942822
1330-1730-2050,安司盾,USB,,0,1410942822
1330-1730-2051,安司盾,USB,,0,1410942822
1330-1730-2052,安司盾,USB,,0,1410942822
1330-1730-2053,安司盾,USB,,0,1410942822
1330-1730-2054,安司盾,USB,,0,1410942822
1330-1730-2055,安司盾,USB,,0,1410942822
1330-1730-2056,安司盾,USB,,0,1410942822
1330-1730-2057,安司盾,USB,,0,1410942822
1330-1730-2058,安司盾,USB,,0,1410942822
1330-1730-2059,安司盾,USB,,0,1410942822
1330-1730-2060,安司盾,USB,,0,1410942822
1330-1730-2061,安司盾,USB,,0,1410942822
1330-1730-2062,安司盾,USB,,0,1410942822
1330-1730-2063,安司盾,USB,,0,1410942822
1330-1730-2064,安司盾,USB,,0,1410942822
1330-1730-2065,安司盾,USB,,0,1410942822
1330-1730-2066,安司盾,USB,,0,1410942822
1330-1730-2067,安司盾,USB,,0,1410942822
1330-1730-2068,安司盾,USB,,0,1410942822
1330-1730-2069,安司盾,USB,,0,1410942822
1330-1730-2070,安司盾,USB,,0,1410942822
1330-1730-2071,安司盾,USB,,0,1410942822
1330-1730-2072,安司盾,USB,,0,1410942822
1330-1730-2073,安司盾,USB,,0,1410942822
1330-1730-2074,安司盾,USB,,0,1410942822
1330-1730-2075,安司盾,USB,,0,1410942822
1330-1730-2076,安司盾,USB,,0,1410942822
1330-1730-2077,安司盾,USB,,0,1410942822
1330-1730-2078,安司盾,USB,,0,1410942822
1330-1730-2079,安司盾,USB,,0,1410942822
1330-1730-2080,安司盾,USB,,0,1410942822
1330-1730-2081,安司盾,USB,,0,1410942822
1330-1730-2082,安司盾,USB,,0,1410942822
1330-1730-2083,安司盾,USB,,0,1410942822
1330-1730-2084,安司盾,USB,,0,1410942822
1330-1730-2085,安司盾,USB,,0,1410942822
1330-1730-2086,安司盾,USB,,0,1410942822
1330-1730-2087,安司盾,USB,,0,1410942822
1330-1730-2088,安司盾,USB,,0,1410942822
1330-1730-2089,安司盾,USB,,0,1410942822
1330-1730-2090,安司盾,USB,,0,1410942822
1330-1730-2091,安司盾,USB,,0,1410942822
1330-1730-2092,安司盾,USB,,0,1410942822
1330-1730-2093,安司盾,USB,,0,1410942822
1330-1730-2094,安司盾,USB,,0,1410942822
1330-1730-2095,安司盾,USB,,0,1410942822
1330-1730-2096,安司盾,USB,,0,1410942822
1330-1730-2097,安司盾,USB,,0,1410942822
1330-1730-2098,安司盾,USB,,0,1410942822
1330-1730-2099,安司盾,USB,,0,1410942822
1330-1730-2100,安司盾,USB,,0,1410942822
1330-1730-2101,安司盾,USB,,0,1410942822
1330-1730-2102,安司盾,USB,,0,1410942822
1330-1730-2103,安司盾,USB,,0,1410942822
1330-1730-2104,安司盾,USB,,0,1410942822
1330-1730-2105,安司盾,USB,,0,1410942822
1330-1730-2106,安司盾,USB,,0,1410942822
1330-1730-2107,安司盾,USB,,0,1410942822
1330-1730-2108,安司盾,USB,,0,1410942822
1330-1730-2109,安司盾,USB,,0,1410942822
1330-1730-2110,安司盾,USB,,0,1410942822
1330-1730-2111,安司盾,USB,,0,1410942822
1330-1730-2112,安司盾,USB,,0,1410942822
1330-1730-2113,安司盾,USB,,0,1410942822
1330-1730-2114,安司盾,USB,,0,1410942822
1330-1730-2115,安司盾,USB,,0,1410942822
1330-1730-2116,安司盾,USB,,0,1410942822
1330-1730-2117,安司盾,USB,,0,1410942822
1330-1730-2118,安司盾,USB,,0,1410942822
1330-1730-2119,安司盾,USB,,0,1410942822
1330-1730-2120,安司盾,USB,,0,1410942822
1330-1730-2121,安司盾,USB,,0,1410942822
1330-1730-2122,安司盾,USB,,0,1410942822
1330-1730-2123,安司盾,USB,,0,1410942822
1330-1730-2124,安司盾,USB,,0,1410942822
1330-1730-2125,安司盾,USB,,0,1410942822
1330-1730-2126,安司盾,USB,,0,1410942822
1330-1730-2127,安司盾,USB,,0,1410942822
1330-1730-2128,安司盾,USB,,0,1410942822
1330-1730-2129,安司盾,USB,,0,1410942822
1330-1730-2130,安司盾,USB,,0,1410942822
1330-1730-2131,安司盾,USB,,0,1410942822
1330-1730-2132,安司盾,USB,,0,1410942822
1330-1730-2133,安司盾,USB,,0,1410942822
1330-1730-2134,安司盾,USB,,0,1410942822
1330-1730-2135,安司盾,USB,,0,1410942822
1330-1730-2136,安司盾,USB,,0,1410942822
1330-1730-2137,安司盾,USB,,0,1410942822
1330-1730-2138,安司盾,USB,,0,1410942822
1330-1730-2139,安司盾,USB,,0,1410942822
1330-1730-2140,安司盾,USB,,0,1410942822
1330-1730-2141,安司盾,USB,,0,1410942822
1330-1730-2142,安司盾,USB,,0,1410942822
1330-1730-2143,安司盾,USB,,0,1410942822
1330-1730-2144,安司盾,USB,,0,1410942822
1330-1730-2145,安司盾,USB,,0,1410942822
1330-1730-2146,安司盾,USB,,0,1410942822
1330-1730-2147,安司盾,USB,,0,1410942822
1330-1730-2148,安司盾,USB,,0,1410942822
1330-1730-2149,安司盾,USB,,0,1410942822
1330-1730-2150,安司盾,USB,,0,1410942822
1330-1730-2151,安司盾,USB,,0,1410942822
1330-1730-2152,安司盾,USB,,0,1410942822
1330-1730-2153,安司盾,USB,,0,1410942822
1330-1730-2154,安司盾,USB,,0,1410942822
1330-1730-2155,安司盾,USB,,0,1410942822
1330-1730-2156,安司盾,USB,,0,1410942822
1330-1730-2157,安司盾,USB,,0,1410942822
1330-1730-2158,安司盾,USB,,0,1410942822
1330-1730-2159,安司盾,USB,,0,1410942822
1330-1730-2160,安司盾,USB,,0,1410942822
1330-1730-2161,安司盾,USB,,0,1410942822
1330-1730-2162,安司盾,USB,,0,1410942822
1330-1730-2163,安司盾,USB,,0,1410942822
1330-1730-2164,安司盾,USB,,0,1410942822
1330-1730-2165,安司盾,USB,,0,1410942822
1330-1730-2166,安司盾,USB,,0,1410942822
1330-1730-2167,安司盾,USB,,0,1410942822
1330-1730-2168,安司盾,USB,,0,1410942822
1330-1730-2169,安司盾,USB,,0,1410942822
1330-1730-2170,安司盾,USB,,0,1410942822
1330-1730-2171,安司盾,USB,,0,1410942822
1330-1730-2172,安司盾,USB,,0,1410942822
1330-1730-2173,安司盾,USB,,0,1410942822
1330-1730-2174,安司盾,USB,,0,1410942822
1330-1730-2175,安司盾,USB,,0,1410942822
1330-1730-2176,安司盾,USB,,0,1410942822
1330-1730-2177,安司盾,USB,,0,1410942822
1330-1730-2178,安司盾,USB,,0,1410942822
1330-1730-2179,安司盾,USB,,0,1410942822
1330-1730-2180,安司盾,USB,,0,1410942822
1330-1730-2181,安司盾,USB,,0,1410942822
1330-1730-2182,安司盾,USB,,0,1410942822
1330-1730-2183,安司盾,USB,,0,1410942822
1330-1730-2184,安司盾,USB,,0,1410942822
1330-1730-2185,安司盾,USB,,0,1410942822
1330-1730-2186,安司盾,USB,,0,1410942822
1330-1730-2187,安司盾,USB,,0,1410942822
1330-1730-2188,安司盾,USB,,0,1410942822
1330-1730-2189,安司盾,USB,,0,1410942822
1330-1730-2190,安司盾,USB,,0,1410942822
1330-1730-2191,安司盾,USB,,0,1410942822
1330-1730-2192,安司盾,USB,,0,1410942822
1330-1730-2193,安司盾,USB,,0,1410942822
1330-1730-2194,安司盾,USB,,0,1410942822
1330-1730-2195,安司盾,USB,,0,1410942822
1330-1730-2196,安司盾,USB,,0,1410942822
1330-1730-2197,安司盾,USB,,0,1410942822
1330-1730-2198,安司盾,USB,,0,1410942822
1330-1730-2199,安司盾,USB,,0,1410942822
1330-1730-2200,安司盾,USB,,0,1410942822
1330-1730-2201,安司盾,USB,,0,1410942822
1330-1730-2202,安司盾,USB,,0,1410942822
1330-1730-2203,安司盾,USB,,0,1410942822
1330-1730-2204,安司盾,USB,,0,1410942822
1330-1730-2205,安司盾,USB,,0,1410942822
1330-1730-2206,安司盾,USB,,0,1410942822
1330-1730-2207,安司盾,USB,,0,1410942822
1330-1730-2208,安司盾,USB,,0,1410942822
1330-1730-2209,安司盾,USB,,0,1410942822
1330-1730-2210,安司盾,USB,,0,1410942822
1330-1730-2211,安司盾,USB,,0,1410942822
1330-1730-2212,安司盾,USB,,0,1410942822
